ID,Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Gender,Age
43895,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,74,AUSTRALIA,138.6,83.16,,50
61900,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,44,MALAYSIA,20.0,0.0,,35
8008,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,23,UNITED STATES,65.0,0.0,,22
30506,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,44,JAPAN,69.3,41.58,,47
2746,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,69,UNITED KINGDOM,68.0,0.0,,36
12286,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,22,CHINA,42.0,0.0,,36
53942,JZI,Airlines,Online,Basic Plan,0,14,VIET NAM,22.0,7.7,F,36
62737,LWC,Travel Agency,Online,Annual Travel Protect Platinum,0,387,UNITED STATES,323.4,210.21,F,55
21653,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,INDONESIA,20.0,0.0,,36
30602,EPX,Travel Agency,Online,Cancellation Plan,0,55,HONG KONG,16.0,0.0,,36
52295,EPX,Travel Agency,Online,Cancellation Plan,0,2,SINGAPORE,10.0,0.0,,36
50039,RAB,Airlines,Online,Value Plan,0,57,BRUNEI DARUSSALAM,23.0,9.2,M,22
10958,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,20,MALAYSIA,19.8,11.88,,39
39719,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,17,MALAYSIA,9.9,5.94,,49
58044,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,4,MALAYSIA,29.7,17.82,,31
50570,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,16,INDONESIA,33.0,0.0,,36
33294,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,30,CHINA,34.0,0.0,,36
56619,JWT,Airlines,Online,Value Plan,0,48,INDIA,72.0,28.8,M,118
44960,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,4,THAILAND,19.8,11.88,,34
6478,EPX,Travel Agency,Online,Cancellation Plan,0,3,THAILAND,37.0,0.0,,36
22033,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,71,PHILIPPINES,20.0,0.0,,36
31333,KML,Travel Agency,Online,Value Plan,0,26,INDONESIA,28.0,10.64,F,48
60578,JZI,Airlines,Online,Basic Plan,0,34,PHILIPPINES,30.0,10.5,F,39
56239,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,9,MALAYSIA,20.0,0.0,,36
57045,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,25,"KOREA, REPUBLIC OF",30.0,0.0,,36
45481,EPX,Travel Agency,Online,Cancellation Plan,0,5,INDIA,15.0,0.0,,36
15495,JZI,Airlines,Online,Basic Plan,0,11,THAILAND,18.0,6.3,M,39
53878,EPX,Travel Agency,Online,Cancellation Plan,0,24,SINGAPORE,15.0,0.0,,36
60697,EPX,Travel Agency,Online,Cancellation Plan,0,99,CHINA,20.0,0.0,,69
39784,EPX,Travel Agency,Online,Cancellation Plan,0,12,CHINA,30.0,0.0,,36
19412,EPX,Travel Agency,Online,Cancellation Plan,0,63,INDONESIA,10.0,0.0,,36
12824,EPX,Travel Agency,Online,Cancellation Plan,0,145,FRANCE,80.0,0.0,,36
62594,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,9,THAILAND,0.0,17.82,,43
18087,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,MYANMAR,20.0,0.0,,36
9784,EPX,Travel Agency,Online,Cancellation Plan,0,77,PHILIPPINES,10.0,0.0,,36
10091,EPX,Travel Agency,Online,Cancellation Plan,0,53,AUSTRALIA,46.0,0.0,,36
52118,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,66,UNITED STATES,-112.0,0.0,,45
54827,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,46,PHILIPPINES,25.0,0.0,,36
983,EPX,Travel Agency,Online,Cancellation Plan,0,23,INDONESIA,14.0,0.0,,36
18340,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,57,UNITED STATES,19.8,11.88,,31
51200,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,254,UNITED STATES,80.0,0.0,,38
33115,EPX,Travel Agency,Online,Cancellation Plan,0,24,CHINA,28.0,0.0,,36
37816,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,21,FRANCE,76.0,0.0,,36
43923,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,"KOREA, REPUBLIC OF",112.0,0.0,,36
15293,ART,Airlines,Online,24 Protect,0,12,SINGAPORE,39.0,13.65,F,48
34204,C2B,Airlines,Online,Silver Plan,0,34,SINGAPORE,33.5,8.38,F,37
11559,EPX,Travel Agency,Online,Cancellation Plan,0,54,MYANMAR,14.0,0.0,,26
19564,EPX,Travel Agency,Online,Cancellation Plan,0,14,CHINA,12.0,0.0,,36
61261,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,161.0,40.25,M,35
45940,EPX,Travel Agency,Online,Cancellation Plan,0,20,THAILAND,18.0,0.0,,41
30271,JZI,Airlines,Online,Basic Plan,0,7,"TAIWAN, PROVINCE OF CHINA",22.0,7.7,M,47
6764,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,38,MALAYSIA,20.0,0.0,,36
62801,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,16.0,4.0,M,26
61871,C2B,Airlines,Online,Annual Gold Plan,0,371,SINGAPORE,333.0,83.25,F,27
48588,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,3,"KOREA, REPUBLIC OF",20.0,0.0,,36
31971,JWT,Airlines,Online,Value Plan,0,61,INDIA,31.0,12.4,M,118
29920,EPX,Travel Agency,Online,Cancellation Plan,0,10,INDONESIA,55.0,0.0,,36
14114,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,1,HONG KONG,41.0,0.0,,36
60262,C2B,Airlines,Online,Silver Plan,0,44,SINGAPORE,29.5,7.38,F,62
6536,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,38,SINGAPORE,20.0,0.0,,36
32081,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,20,DENMARK,82.0,0.0,,36
18353,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,37,AUSTRALIA,49.5,29.7,,34
17332,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,12,AUSTRALIA,49.5,29.7,,32
57171,C2B,Airlines,Online,Silver Plan,1,14,SINGAPORE,74.4,18.6,F,27
19818,EPX,Travel Agency,Online,Cancellation Plan,0,20,PHILIPPINES,10.0,0.0,,36
32154,KML,Travel Agency,Online,Value Plan,0,8,INDONESIA,33.0,12.54,M,48
25816,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,4,CHINA,33.0,0.0,,36
33604,EPX,Travel Agency,Online,Cancellation Plan,0,41,UNITED STATES,-10.0,0.0,,45
52102,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,100,SPAIN,-9.9,5.94,,51
63227,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,161.0,40.25,M,52
7482,C2B,Airlines,Online,Bronze Plan,0,16,SINGAPORE,38.35,9.59,F,30
6314,EPX,Travel Agency,Online,Cancellation Plan,0,7,PHILIPPINES,11.0,0.0,,36
17154,EPX,Travel Agency,Online,Cancellation Plan,0,9,INDONESIA,0.0,0.0,,36
57862,EPX,Travel Agency,Online,Cancellation Plan,0,14,HONG KONG,13.0,0.0,,35
1089,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,25,INDIA,54.0,0.0,,36
32177,JZI,Airlines,Online,Basic Plan,0,26,MYANMAR,18.0,6.3,F,39
42228,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,20,AUSTRIA,79.2,47.52,,29
4765,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,28,AUSTRALIA,128.7,77.22,,66
40242,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,114,MALAYSIA,39.6,23.76,,47
3063,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,14,UNITED STATES,79.2,47.52,,48
48843,C2B,Airlines,Online,Annual Silver Plan,1,364,SINGAPORE,193.2,48.3,F,30
56398,EPX,Travel Agency,Online,Cancellation Plan,0,15,VIET NAM,11.0,0.0,,36
60781,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,17,SINGAPORE,118.8,71.28,,44
57527,TST,Travel Agency,Offline,Travel Cruise Protect,0,13,THAILAND,30.0,10.5,M,70
56980,ADM,Travel Agency,Online,Premier Plan,0,76,UNITED KINGDOM,158.0,60.04,,22
34321,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,34,UNITED STATES,20.0,0.0,,27
53153,C2B,Airlines,Online,Annual Silver Plan,0,420,SINGAPORE,259.2,64.8,M,64
44754,C2B,Airlines,Online,Annual Silver Plan,0,383,SINGAPORE,216.0,54.0,F,33
9299,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,46,THAILAND,29.7,17.82,,38
21280,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,108,THAILAND,30.0,0.0,,39
58953,ART,Airlines,Online,24 Protect,0,9,VIET NAM,11.01,3.85,M,48
38683,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,64,MALAYSIA,39.6,23.76,,26
57182,C2B,Airlines,Online,Annual Gold Plan,0,378,SINGAPORE,333.0,83.25,F,63
11512,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,MALAYSIA,20.0,0.0,,28
50927,JZI,Airlines,Online,Basic Plan,0,18,THAILAND,18.0,6.3,M,58
514,EPX,Travel Agency,Online,Cancellation Plan,0,2,SINGAPORE,14.0,0.0,,36
6550,JZI,Airlines,Online,Basic Plan,0,35,PHILIPPINES,22.0,7.7,M,56
60007,TST,Travel Agency,Offline,Travel Cruise Protect,0,5,THAILAND,30.0,10.5,M,63
25160,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,16,AUSTRALIA,69.3,41.58,,42
27163,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,29,JAPAN,70.0,0.0,,36
9301,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,29,UNITED KINGDOM,49.5,29.7,,26
31632,SSI,Airlines,Online,Ticket Protector,0,125,SINGAPORE,10.04,2.81,,48
7654,JZI,Airlines,Online,Basic Plan,0,39,VIET NAM,22.0,7.7,M,29
39973,EPX,Travel Agency,Online,Cancellation Plan,0,45,SINGAPORE,10.0,0.0,,36
52740,EPX,Travel Agency,Online,Cancellation Plan,0,6,MALAYSIA,11.0,0.0,,50
33136,EPX,Travel Agency,Online,Cancellation Plan,0,19,CHINA,22.0,0.0,,36
38108,C2B,Airlines,Online,Bronze Plan,0,39,SINGAPORE,11.5,2.88,F,26
53287,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,3,UNITED STATES,72.0,0.0,,30
39312,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,4,AUSTRALIA,49.5,29.7,,31
4654,EPX,Travel Agency,Online,Cancellation Plan,0,32,AUSTRALIA,40.0,0.0,,36
13402,JZI,Airlines,Online,Basic Plan,0,56,PHILIPPINES,22.0,7.7,F,24
60543,EPX,Travel Agency,Online,Cancellation Plan,0,3,MALAYSIA,10.0,0.0,,35
18290,KML,Travel Agency,Online,Value Plan,0,73,INDONESIA,28.0,10.64,F,48
8169,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,42,INDIA,25.0,0.0,,36
57776,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,17,AUSTRALIA,89.1,53.46,,63
32910,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,112,CHINA,38.0,0.0,,36
42422,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,37,HONG KONG,51.0,0.0,,36
61650,C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,69.5,17.38,F,27
6260,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,21,"KOREA, REPUBLIC OF",83.0,0.0,,36
59655,JZI,Airlines,Online,Basic Plan,0,8,MALAYSIA,18.0,6.3,M,68
22817,EPX,Travel Agency,Online,Cancellation Plan,0,70,CHINA,26.0,0.0,,36
34694,EPX,Travel Agency,Online,Cancellation Plan,0,27,VIET NAM,14.0,0.0,,30
38982,C2B,Airlines,Online,Bronze Plan,0,19,SINGAPORE,34.5,8.63,F,28
9118,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,121,"KOREA, REPUBLIC OF",47.0,0.0,,36
51495,C2B,Airlines,Online,Annual Silver Plan,0,376,SINGAPORE,216.0,54.0,M,34
3344,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,108,JAPAN,47.0,0.0,,36
4454,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,14,UNITED STATES,112.0,0.0,,35
41767,EPX,Travel Agency,Online,Cancellation Plan,0,52,JAPAN,25.0,0.0,,36
14482,EPX,Travel Agency,Online,Cancellation Plan,0,67,UNITED STATES,63.0,0.0,,36
8372,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,18,"KOREA, REPUBLIC OF",112.0,0.0,,36
40297,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,42,PHILIPPINES,24.0,0.0,,36
25614,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,INDIA,20.0,0.0,,36
20837,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,15,JAPAN,20.0,0.0,,24
10639,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,27,CHINA,37.0,0.0,,36
57627,EPX,Travel Agency,Online,Cancellation Plan,0,8,CAMBODIA,19.0,0.0,,36
43559,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,MALAYSIA,20.0,0.0,,46
38200,EPX,Travel Agency,Online,Cancellation Plan,0,74,ISRAEL,80.0,0.0,,36
17383,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,16,MALAYSIA,20.0,0.0,,62
42579,TST,Travel Agency,Offline,Travel Cruise Protect,0,71,THAILAND,30.0,10.5,M,46
3544,EPX,Travel Agency,Online,Cancellation Plan,0,11,INDONESIA,13.0,0.0,,36
36178,EPX,Travel Agency,Online,Cancellation Plan,0,169,THAILAND,22.0,0.0,,45
54003,C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,27.0,6.75,M,29
26746,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,4,BELGIUM,9.9,5.94,,55
33266,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,21,VIET NAM,80.0,0.0,,36
47144,TST,Travel Agency,Offline,Travel Cruise Protect,0,62,THAILAND,30.0,10.5,M,58
13963,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,11,NEW ZEALAND,69.3,41.58,,40
3747,SSI,Airlines,Online,Ticket Protector,0,32,SINGAPORE,21.35,5.98,,48
28449,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,4,CHINA,20.0,0.0,,36
16778,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,14,AUSTRALIA,49.5,29.7,,31
35974,EPX,Travel Agency,Online,Cancellation Plan,0,3,SINGAPORE,10.0,0.0,,36
41335,EPX,Travel Agency,Online,Cancellation Plan,0,8,"TAIWAN, PROVINCE OF CHINA",20.0,0.0,,36
50616,EPX,Travel Agency,Online,Cancellation Plan,0,36,JAPAN,16.0,0.0,,22
60129,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,164,"KOREA, REPUBLIC OF",36.0,0.0,,35
9263,JZI,Airlines,Online,Basic Plan,0,121,JAPAN,44.0,15.4,F,118
40106,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,141,UNITED KINGDOM,192.0,0.0,,36
28153,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,29,UNITED KINGDOM,83.0,0.0,,36
1791,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,19,MALAYSIA,39.6,23.76,,36
24668,EPX,Travel Agency,Online,Cancellation Plan,0,59,"KOREA, REPUBLIC OF",42.0,0.0,,36
44639,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,33,SPAIN,39.6,23.76,,60
5284,SSI,Airlines,Online,Ticket Protector,0,76,SINGAPORE,1.77,0.49,,48
2645,EPX,Travel Agency,Online,Cancellation Plan,0,63,MYANMAR,14.0,0.0,,36
36063,JZI,Airlines,Online,Basic Plan,0,29,THAILAND,18.0,6.3,M,31
4030,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,8,PHILIPPINES,20.0,0.0,,44
30421,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,9,"KOREA, REPUBLIC OF",20.0,0.0,,22
36156,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,MALAYSIA,20.0,0.0,,36
35889,C2B,Airlines,Online,Silver Plan,0,55,SINGAPORE,100.5,25.13,M,24
6382,JZI,Airlines,Online,Basic Plan,0,52,INDONESIA,22.0,7.7,F,49
9889,JZI,Airlines,Online,Basic Plan,0,37,PHILIPPINES,37.0,12.95,F,43
31396,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,17,FRANCE,29.7,17.82,,51
33052,C2B,Airlines,Online,Gold Plan,0,4,SINGAPORE,46.15,11.54,F,55
2702,JZI,Airlines,Online,Basic Plan,0,5,THAILAND,18.0,6.3,M,53
15442,EPX,Travel Agency,Online,Cancellation Plan,0,43,HONG KONG,11.0,0.0,,30
16067,EPX,Travel Agency,Online,Cancellation Plan,0,135,CAMBODIA,14.0,0.0,,36
52251,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,53,THAILAND,93.0,0.0,,36
46933,C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,27.0,6.75,F,25
38039,EPX,Travel Agency,Online,Cancellation Plan,0,7,HONG KONG,33.0,0.0,,36
39305,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,5,MALAYSIA,19.8,11.88,,60
9609,EPX,Travel Agency,Online,Cancellation Plan,0,48,INDONESIA,18.0,0.0,,33
50445,EPX,Travel Agency,Online,Cancellation Plan,0,16,INDONESIA,42.0,0.0,,36
31342,SSI,Airlines,Online,Ticket Protector,0,21,SINGAPORE,0.74,0.21,,48
29720,EPX,Travel Agency,Online,Cancellation Plan,0,7,MALAYSIA,10.0,0.0,,36
589,JZI,Airlines,Online,Value Plan,0,142,AUSTRALIA,58.0,20.3,F,24
36023,LWC,Travel Agency,Online,Annual Travel Protect Gold,0,366,UNITED STATES,256.0,166.4,M,37
39999,EPX,Travel Agency,Online,Cancellation Plan,0,2,MALAYSIA,10.0,0.0,,36
8519,ART,Airlines,Online,24 Protect,0,48,HONG KONG,69.71,24.4,M,48
55789,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,22,AUSTRALIA,19.8,11.88,,31
62794,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,16.0,4.0,M,35
47360,SSI,Airlines,Online,Ticket Protector,0,86,SINGAPORE,0.19,0.05,,48
10883,EPX,Travel Agency,Online,Cancellation Plan,0,23,JAPAN,76.0,0.0,,36
58818,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,26,AUSTRALIA,39.6,23.76,,31
40034,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,1,5,VIET NAM,25.0,16.25,M,30
42957,EPX,Travel Agency,Online,Cancellation Plan,0,2,INDIA,17.0,0.0,,36
48432,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,21.0,5.25,M,37
20139,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,4,HONG KONG,27.0,0.0,,36
55581,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,14,AUSTRALIA,69.3,41.58,,36
14550,RAB,Airlines,Online,Value Plan,0,327,BRUNEI DARUSSALAM,15.0,6.0,,57
29805,JZI,Airlines,Online,Basic Plan,0,53,THAILAND,22.0,7.7,F,48
20150,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,16,THAILAND,28.0,0.0,,36
40724,EPX,Travel Agency,Online,Cancellation Plan,0,5,MALAYSIA,10.0,0.0,,36
54054,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,73,JAPAN,49.0,0.0,,36
32998,RAB,Airlines,Online,Value Plan,0,12,BRUNEI DARUSSALAM,23.0,9.2,M,72
58960,C2B,Airlines,Online,Bronze Plan,1,59,SINGAPORE,60.0,15.0,M,41
21581,EPX,Travel Agency,Online,Cancellation Plan,0,31,AUSTRALIA,44.0,0.0,,36
39860,JZI,Airlines,Online,Basic Plan,0,88,"KOREA, REPUBLIC OF",26.0,9.1,F,55
24342,JZI,Airlines,Online,Basic Plan,0,5,THAILAND,18.0,6.3,M,64
61597,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,12,PHILIPPINES,31.5,20.48,F,36
52545,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,11,VIET NAM,20.0,0.0,,36
30163,C2B,Airlines,Online,Annual Silver Plan,0,370,SINGAPORE,187.85,46.96,M,56
12462,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,18,GERMANY,49.5,29.7,,57
13554,RAB,Airlines,Online,Value Plan,0,11,BRUNEI DARUSSALAM,15.0,6.0,M,72
12537,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,MYANMAR,21.0,0.0,,36
58356,JZI,Airlines,Online,Value Plan,0,27,HONG KONG,58.0,20.3,M,49
40208,JZI,Airlines,Online,Basic Plan,0,21,CHINA,35.0,12.25,M,36
43570,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,22,THAILAND,20.0,0.0,,52
31796,JZI,Airlines,Online,Value Plan,0,28,UNITED STATES,138.0,48.3,M,48
36318,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,14,THAILAND,20.0,0.0,,32
39755,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,127,AUSTRALIA,65.0,0.0,,36
2927,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,40,SINGAPORE,30.0,0.0,,29
56169,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,95,CHINA,45.0,0.0,,36
11303,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,4,SINGAPORE,35.0,0.0,,57
33206,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,13.5,3.38,F,31
31125,EPX,Travel Agency,Online,Cancellation Plan,0,11,PHILIPPINES,58.0,0.0,,36
47863,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,SINGAPORE,79.0,0.0,,36
58424,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,3,MALAYSIA,22.0,0.0,,50
18626,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,24,"TAIWAN, PROVINCE OF CHINA",20.0,0.0,,36
17534,JZI,Airlines,Online,Basic Plan,0,32,PHILIPPINES,52.0,18.2,F,28
23259,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,22,PHILIPPINES,22.0,0.0,,36
35737,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,61,CANADA,0.0,0.0,,55
49906,ART,Airlines,Online,Value Plan,0,25,CHINA,51.0,17.85,F,55
11252,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,PHILIPPINES,20.0,0.0,,36
15443,EPX,Travel Agency,Online,Cancellation Plan,0,44,THAILAND,30.0,0.0,,36
12481,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,102,PORTUGAL,29.7,17.82,,45
13066,EPX,Travel Agency,Online,Cancellation Plan,0,46,SINGAPORE,11.0,0.0,,36
24091,EPX,Travel Agency,Online,Cancellation Plan,0,18,MALAYSIA,10.0,0.0,,31
54819,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,110,SINGAPORE,20.0,0.0,,36
41174,EPX,Travel Agency,Online,Cancellation Plan,0,8,PHILIPPINES,23.0,0.0,,36
9569,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,27,NEW ZEALAND,35.0,0.0,,61
41125,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,12,CHINA,39.0,0.0,,36
33229,C2B,Airlines,Online,Silver Plan,0,4,SINGAPORE,18.5,4.63,M,27
16520,EPX,Travel Agency,Online,Cancellation Plan,0,189,CANADA,10.0,0.0,,39
16348,JZI,Airlines,Online,Basic Plan,0,235,INDONESIA,22.0,7.7,F,37
12890,EPX,Travel Agency,Online,Cancellation Plan,0,52,CHINA,25.0,0.0,,36
54398,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,HONG KONG,34.0,0.0,,22
20158,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,INDONESIA,20.0,0.0,,39
973,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,MALAYSIA,20.0,0.0,,48
26631,EPX,Travel Agency,Online,Cancellation Plan,0,4,CHINA,72.0,0.0,,36
18716,EPX,Travel Agency,Online,Cancellation Plan,0,17,CHINA,32.0,0.0,,36
15581,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,19,INDONESIA,27.0,0.0,,27
56616,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,11,SINGAPORE,20.0,0.0,,36
5801,C2B,Airlines,Online,Annual Silver Plan,0,390,SINGAPORE,252.85,63.21,F,40
23770,JZI,Airlines,Online,Value Plan,0,22,SRI LANKA,45.0,15.75,M,65
32644,EPX,Travel Agency,Online,Cancellation Plan,0,1,CHINA,13.0,0.0,,34
44490,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,20,UNITED STATES,65.0,0.0,,48
28617,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,17,UNITED STATES,93.0,0.0,,29
22667,EPX,Travel Agency,Online,Cancellation Plan,0,112,UNITED STATES,-11.0,0.0,,22
38087,JZI,Airlines,Online,Value Plan,0,33,UNITED STATES,121.0,42.35,M,58
28671,EPX,Travel Agency,Online,Cancellation Plan,0,8,SINGAPORE,10.0,0.0,,36
30121,JZI,Airlines,Online,Basic Plan,0,41,THAILAND,30.0,10.5,M,33
1473,EPX,Travel Agency,Online,Cancellation Plan,0,14,MALAYSIA,22.0,0.0,,36
19658,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,252.85,63.21,M,53
16290,EPX,Travel Agency,Online,Cancellation Plan,0,13,CHINA,25.0,0.0,,36
29656,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,54,NEW ZEALAND,79.2,47.52,,64
15919,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,10,SINGAPORE,47.0,0.0,,28
56544,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,3,AUSTRALIA,9.9,5.94,,31
58473,EPX,Travel Agency,Online,Cancellation Plan,0,30,GERMANY,80.0,0.0,,35
25516,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,65,SINGAPORE,20.0,0.0,,36
33721,EPX,Travel Agency,Online,Cancellation Plan,0,1,CAMBODIA,24.0,0.0,,36
41716,EPX,Travel Agency,Online,Cancellation Plan,0,24,LAO PEOPLE'S DEMOCRATIC REPUBLIC,29.0,0.0,,36
2004,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,23,NETHERLANDS,28.0,0.0,,36
33523,EPX,Travel Agency,Online,Cancellation Plan,0,16,PHILIPPINES,10.0,0.0,,36
35843,JZI,Airlines,Online,Basic Plan,0,7,THAILAND,18.0,6.3,M,38
22935,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,33,THAILAND,20.0,0.0,,36
6331,EPX,Travel Agency,Online,Cancellation Plan,0,32,INDONESIA,10.0,0.0,,26
23044,EPX,Travel Agency,Online,Cancellation Plan,0,18,UNITED KINGDOM,10.0,0.0,,36
32297,EPX,Travel Agency,Online,Cancellation Plan,0,26,"KOREA, REPUBLIC OF",28.0,0.0,,36
